"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0002227","innate immune response in mucosa","2/3","34/18842",0.0588235294117647,369.450980392157,27.1351074721237,9.47089700785462e-06,0.000413872416197166,6.47595530322735e-05,"DEFA1/DEFA3",2
"GO:0002385","mucosal immune response","2/3","49/18842",0.0408163265306122,256.353741496599,22.5853012570372,1.98428813001655e-05,0.000413872416197166,6.47595530322735e-05,"DEFA1/DEFA3",2
"GO:0002251","organ or tissue specific immune response","2/3","52/18842",0.0384615384615385,241.564102564103,21.9206174218007,2.23714819566036e-05,0.000413872416197166,6.47595530322735e-05,"DEFA1/DEFA3",2
"GO:0030520","estrogen receptor signaling pathway","2/3","52/18842",0.0384615384615385,241.564102564103,21.9206174218007,2.23714819566036e-05,0.000413872416197166,6.47595530322735e-05,"DEFA1/DEFA3",2
"GO:0050832","defense response to fungus","2/3","65/18842",0.0307692307692308,193.251282051282,19.5927997112665,3.50763490477081e-05,0.000502194133405384,7.85794518841994e-05,"DEFA1/DEFA3",2
"GO:0009620","response to fungus","2/3","70/18842",0.0285714285714286,179.447619047619,18.8750531853665,4.07184432490852e-05,0.000502194133405384,7.85794518841994e-05,"DEFA1/DEFA3",2
"GO:0019731","antibacterial humoral response","2/3","86/18842",0.0232558139534884,146.062015503876,17.0143945673135,6.15906608203998e-05,0.00065110127152994,0.000101879288575097,"DEFA1/DEFA3",2
"GO:0050829","defense response to Gram-negative bacterium","2/3","103/18842",0.0194174757281553,121.954692556634,15.5328735852999,8.84652628948382e-05,0.000680461293949309,0.000106473317687659,"DEFA1/DEFA3",2
"GO:0031640","killing of cells of another organism","2/3","111/18842",0.018018018018018,113.165165165165,14.956248993562,0.000102784502681112,0.000680461293949309,0.000106473317687659,"DEFA1/DEFA3",2
"GO:0141061","disruption of cell in another organism","2/3","111/18842",0.018018018018018,113.165165165165,14.956248993562,0.000102784502681112,0.000680461293949309,0.000106473317687659,"DEFA1/DEFA3",2
"GO:0050830","defense response to Gram-positive bacterium","2/3","112/18842",0.0178571428571429,112.154761904762,14.888531855303,0.000104649594250813,0.000680461293949309,0.000106473317687659,"DEFA1/DEFA3",2
"GO:0141060","disruption of anatomical structure in another organism","2/3","115/18842",0.0173913043478261,109.228985507246,14.6906861826896,0.000110345074694483,0.000680461293949309,0.000106473317687659,"DEFA1/DEFA3",2
"GO:0030518","nuclear receptor-mediated steroid hormone signaling pathway","2/3","135/18842",0.0148148148148148,93.0469135802469,13.5443360633579,0.000152152862827041,0.000804236560657218,0.00012584071361635,"DEFA1/DEFA3",2
"GO:0043401","steroid hormone receptor signaling pathway","2/3","135/18842",0.0148148148148148,93.0469135802469,13.5443360633579,0.000152152862827041,0.000804236560657218,0.00012584071361635,"DEFA1/DEFA3",2
"GO:0061844","antimicrobial humoral immune response mediated by antimicrobial peptide","2/3","142/18842",0.0140845070422535,88.4600938967136,13.2013087162727,0.000168360777068874,0.000830579833539777,0.000129962705105797,"DEFA1/DEFA3",2
"GO:0019730","antimicrobial humoral response","2/3","189/18842",0.0105820105820106,66.4620811287478,11.4137943697877,0.000298281712142361,0.00129840274697263,0.000203164014462289,"DEFA1/DEFA3",2
"GO:0141193","nuclear receptor-mediated signaling pathway","2/3","189/18842",0.0105820105820106,66.4620811287478,11.4137943697877,0.000298281712142361,0.00129840274697263,0.000203164014462289,"DEFA1/DEFA3",2
"GO:0071383","cellular response to steroid hormone stimulus","2/3","205/18842",0.00975609756097561,61.2747967479675,10.9498548328677,0.000350867715206194,0.00144245616251435,0.000225704378202815,"DEFA1/DEFA3",2
"GO:0009755","hormone-mediated signaling pathway","2/3","212/18842",0.00943396226415094,59.251572327044,10.7634831292674,0.000375205615838311,0.00146132713537026,0.000228657162006727,"DEFA1/DEFA3",2
"GO:0001906","cell killing","2/3","238/18842",0.00840336134453781,52.7787114845938,10.1442567118804,0.000472686909885444,0.00174894156657614,0.000273660842565257,"DEFA1/DEFA3",2
"GO:0006959","humoral immune response","2/3","296/18842",0.00675675675675676,42.4369369369369,9.06759368410104,0.000730234300161873,0.00257320658152279,0.000402635453723338,"DEFA1/DEFA3",2
"GO:0051607","defense response to virus","2/3","305/18842",0.00655737704918033,41.1846994535519,8.92841972636644,0.000775143549974446,0.00260730103173223,0.000407970289460235,"DEFA1/DEFA3",2
"GO:0048545","response to steroid hormone","2/3","317/18842",0.00630914826498423,39.6256572029443,8.75205591761119,0.000837083163584745,0.00266272264710922,0.000416642234967304,"DEFA1/DEFA3",2
"GO:0042742","defense response to bacterium","2/3","322/18842",0.0062111801242236,39.0103519668737,8.68146492306101,0.000863585723386776,0.00266272264710922,0.000416642234967304,"DEFA1/DEFA3",2
"GO:0030522","intracellular receptor signaling pathway","2/3","399/18842",0.0050125313283208,31.4820384294069,7.76601723566108,0.00132312839857328,0.00378461489993899,0.000592187253191023,"DEFA1/DEFA3",2
"GO:0009615","response to virus","2/3","400/18842",0.005,31.4033333333333,7.755876176746,0.00132972955943802,0.00378461489993899,0.000592187253191023,"DEFA1/DEFA3",2
"GO:0033598","mammary gland epithelial cell proliferation","1/3","10/18842",0.1,628.066666666667,25.0293269672782,0.00159142721467032,0.0043616894031705,0.0006824834059015,"ZNF703",1
"GO:0034111","negative regulation of homotypic cell-cell adhesion","1/3","12/18842",0.0833333333333333,523.388888888889,22.8424705206088,0.00190950991009475,0.00504656190525042,0.000789646955302342,"ZNF703",1
"GO:0034333","adherens junction assembly","1/3","14/18842",0.0714285714285714,448.619047619048,21.1423939557846,0.00222752503976176,0.00568402941180586,0.000889392937835911,"ZNF703",1
